ENSEMBL,SYMBOL
37597,ENSG00000242436,RN7SL789P
37598,ENSG00000242439,RPS17P3
37600,ENSG00000242441,GTF2A1L
37601,ENSG00000242444,RPL18P9
37602,ENSG00000242445,RPL7AP11
37603,ENSG00000242456,MTCO3P38
37604,ENSG00000242457,RBBP4P2
37605,ENSG00000242461,RPS15AP32
37607,ENSG00000242472,IGHJ5
37608,ENSG00000242473,KIR2DP1
37610,ENSG00000242477,RPL10AP9
37611,ENSG00000242479,LOC731755
37612,ENSG00000242482,RN7SL392P
37613,ENSG00000242483,RN7SL293P
37614,ENSG00000242485,MRPL20
37616,ENSG00000242493,RN7SL37P
37617,ENSG00000242498,ARPIN
37619,ENSG00000242509,RN7SL156P
37620,ENSG00000242510,NDUFB4P1
37621,ENSG00000242512,LINC01206
37622,ENSG00000242515,UGT1A10
37623,ENSG00000242516,LINC00960
37625,ENSG00000242522,KLHL6-AS1
37626,ENSG00000242524,OR2U2P
37627,ENSG00000242525,OR7E100P
37631,ENSG00000242534,IGKV2D-28
37637,ENSG00000242547,RN7SL169P
37638,ENSG00000242550,SERPINB10
37639,ENSG00000242551,POU5F1P6
37642,ENSG00000242559,RN7SL144P
37643,ENSG00000242560,RN7SL797P
37645,ENSG00000242562,DCAF13P1
37646,ENSG00000242565,RN7SL372P
37648,ENSG00000242571,RPL21P11
37650,ENSG00000242574,HLA-DMB
37651,ENSG00000242575,TUBAP13
37653,ENSG00000242580,IGKV1D-43
37654,ENSG00000242583,KMT5AP3
37659,ENSG00000242595,RPL26P26
37661,ENSG00000242599,CSAG4
37662,ENSG00000242600,MBL1P
37664,ENSG00000242607,RPS3AP34
37665,ENSG00000242608,RPS23P5
37666,ENSG00000242609,CCDC137P
37667,ENSG00000242610,OR5BH1P
37669,ENSG00000242612,DECR2
37671,ENSG00000242614,RN7SL164P
37673,ENSG00000242616,GNG10
37678,ENSG00000242635,RPS14P7
37679,ENSG00000242636,RPL21P129
37680,ENSG00000242638,RN7SL294P
37682,ENSG00000242641,LINC00971
37683,ENSG00000242650,RN7SL292P
37684,ENSG00000242651,RN7SL862P
37685,ENSG00000242653,RN7SL132P
37686,ENSG00000242654,RPL32P14
37687,ENSG00000242657,RN7SL581P
37690,ENSG00000242661,RPS3AP43
37691,ENSG00000242667,RPS10P22
37692,ENSG00000242668,RN7SL317P
37693,ENSG00000242670,RPL22P13
37694,ENSG00000242671,LINC02010
37695,ENSG00000242673,RN7SL167P
37698,ENSG00000242686,PDE6B-AS1
37700,ENSG00000242688,RN7SL304P
37701,ENSG00000242689,CNTF
37702,ENSG00000242692,RPS27AP1
37703,ENSG00000242696,RN7SL40P
37704,ENSG00000242697,RPL5P12
37705,ENSG00000242699,RN7SL516P
37707,ENSG00000242705,ICE2P2
37708,ENSG00000242706,RPS27AP9
37709,ENSG00000242707,RN7SL362P
37710,ENSG00000242709,RPL30P9
37711,ENSG00000242715,CCDC169
37712,ENSG00000242719,RN7SL806P
37714,ENSG00000242728,UQCRHP4
37716,ENSG00000242731,FAM86LP
37717,ENSG00000242732,RTL5
37722,ENSG00000242747,RPL21P14
37723,ENSG00000242748,RPL23AP81
37724,ENSG00000242752,NMTRQ-TTG12-1
37727,ENSG00000242757,RPS18P3
37729,ENSG00000242764,RN7SL824P
37730,ENSG00000242766,IGKV1D-17
37731,ENSG00000242767,ZBTB20-AS4
37732,ENSG00000242768,RPL31P25
37733,ENSG00000242769,RN7SL432P
37736,ENSG00000242775,LOC124909383
37737,ENSG00000242779,ZNF702P
37738,ENSG00000242781,LINC02050
37741,ENSG00000242793,RPL9P26
37742,ENSG00000242794,RN7SL299P
37746,ENSG00000242802,AP5Z1
37747,ENSG00000242807,RPL26P31
37748,ENSG00000242808,SOX2-OT
37749,ENSG00000242810,MRPL42P6
37750,ENSG00000242811,RN7SL229P
37752,ENSG00000242816,LOC101926953
37753,ENSG00000242818,RN7SL846P
37755,ENSG00000242829,RPS26P21
37756,ENSG00000242834,RPL7AP56
37757,ENSG00000242836,MTCO3P35
37758,ENSG00000242837,RPL21P13
37759,ENSG00000242841,KRT8P35
37762,ENSG00000242852,ZNF709
37763,ENSG00000242853,RN7SL749P
37765,ENSG00000242855,RN7SL496P
37766,ENSG00000242856,VN1R105P
37767,ENSG00000242858,RPL13AP14
37768,ENSG00000242860,RN7SL180P
37770,ENSG00000242863,RN7SL677P
37771,ENSG00000242865,RN7SL244P
37772,ENSG00000242866,STRC
37773,ENSG00000242875,RBMY1B
37774,ENSG00000242876,RN7SL812P
37777,ENSG00000242882,RPL5P11
37778,ENSG00000242887,IGHJ3
37779,ENSG00000242888,RPS2P3
37780,ENSG00000242889,RN7SL449P
37781,ENSG00000242893,RN7SL413P
37782,ENSG00000242894,RN7SL634P
37783,ENSG00000242899,RPL7P16
37784,ENSG00000242902,FLNC-AS1
37787,ENSG00000242912,RN7SL384P
37789,ENSG00000242922,RPL21P104
37791,ENSG00000242925,PLCH1-AS2
37792,ENSG00000242928,RN7SL868P
37793,ENSG00000242931,RPL7P49
37794,ENSG00000242936,RPL30P6
37795,ENSG00000242941,RPL12P7
37799,ENSG00000242950,ERVW-1
37801,ENSG00000242952,RPSAP3
37803,ENSG00000242958,RPL36AP32
37805,ENSG00000242963,RPS20P30
37808,ENSG00000242971,RN7SL233P
37809,ENSG00000242973,TDRD6-AS1
37810,ENSG00000242976,RN7SL177P
37811,ENSG00000242978,PPIAP83
37812,ENSG00000242979,RPS15AP18
37813,ENSG00000242983,CABYRP1
37814,ENSG00000242985,RN7SL50P
37815,ENSG00000242986,RPL21P99
37816,ENSG00000242989,RN7SL332P
37818,ENSG00000242991,RPL7P40
37820,ENSG00000242993,RPL32P25
37821,ENSG00000242995,RPL36AP1
37822,ENSG00000242998,RN7SL379P
37823,ENSG00000242999,RN7SL239P
37825,ENSG00000243005,RN7SL16P
37828,ENSG00000243011,RN7SL266P
37831,ENSG00000243015,RN7SL737P
37834,ENSG00000243020,RPL7P39
37840,ENSG00000243029,RN7SL635P
37841,ENSG00000243033,GAPDHP47
37842,ENSG00000243035,RN7SL810P
37844,ENSG00000243040,RBMY2FP
37847,ENSG00000243049,RN7SL33P
37848,ENSG00000243050,RPL30P10
37849,ENSG00000243051,RN7SL269P
37850,ENSG00000243053,RPL31P58
37852,ENSG00000243056,EIF4EBP3
37854,ENSG00000243059,RN7SL400P
37855,ENSG00000243062,FAM163A
37856,ENSG00000243063,IGKV3-7
37857,ENSG00000243064,ABCC13
37858,ENSG00000243066,RN7SL842P
37859,ENSG00000243069,ARHGEF26-AS1
37860,ENSG00000243071,RPL21P98
37862,ENSG00000243073,PRAMEF4
37863,ENSG00000243075,RN7SL519P
37865,ENSG00000243083,LINC00870
37870,ENSG00000243099,RPL17P27
37871,ENSG00000243101,RPS3P7
37872,ENSG00000243103,RN7SL452P
37875,ENSG00000243115,RN7SL849P
37877,ENSG00000243122,RPS15P8
37878,ENSG00000243124,RN7SL643P
37879,ENSG00000243125,RN7SL807P
37880,ENSG00000243129,RPS26P46
37881,ENSG00000243130,PSG11
37883,ENSG00000243136,RN7SL22P
37884,ENSG00000243137,PSG4
37885,ENSG00000243141,RPL23AP66
37887,ENSG00000243147,MRPL33
37889,ENSG00000243150,MLF1-DT
37890,ENSG00000243154,SYPL1P1
37892,ENSG00000243156,MICAL3
37893,ENSG00000243160,RPL7AP32
37894,ENSG00000243164,RPL31P48
37897,ENSG00000243171,RPL17P32
37898,ENSG00000243173,RN7SL861P
37899,ENSG00000243175,RPSAP36
37902,ENSG00000243181,RPL21P80
37904,ENSG00000243188,HNRNPA1P17
37906,ENSG00000243195,TUBBP11
37907,ENSG00000243197,TUSC7
37908,ENSG00000243199,RPL6P10
37909,ENSG00000243207,PPAN-P2RY11
37911,ENSG00000243224,TWF2-DT
37913,ENSG00000243227,RN7SL55P
37915,ENSG00000243232,PCDHAC2
37916,ENSG00000243234,RPL19P19
37918,ENSG00000243238,IGKV2-30
37920,ENSG00000243244,STON1
37921,ENSG00000243250,RPS6P16
37923,ENSG00000243254,RN7SL350P
37925,ENSG00000243257,MTCO2P29
37926,ENSG00000243260,RN7SL558P
37927,ENSG00000243264,IGKV2D-29
37928,ENSG00000243265,RPL23AP55
37929,ENSG00000243267,RN7SL614P
37930,ENSG00000243273,LOC124909446
37931,ENSG00000243274,RN7SL571P
37933,ENSG00000243279,PRAF2
37935,ENSG00000243284,VSIG8
37938,ENSG00000243290,IGKV1-12
37941,ENSG00000243297,RPL31P61
37944,ENSG00000243303,RPL34P32
37948,ENSG00000243312,RPL6P13
37949,ENSG00000243313,RN7SL285P
37950,ENSG00000243314,RPS12P7
37951,ENSG00000243316,GUCY2GP
37952,ENSG00000243317,STMP1
37953,ENSG00000243319,FGF14-IT1
37954,ENSG00000243321,LINC01998
37955,ENSG00000243323,PTPRVP
37957,ENSG00000243333,RN7SL174P
37958,ENSG00000243335,KCTD7
37959,ENSG00000243338,RN7SL307P
37960,ENSG00000243339,RN7SL738P
37962,ENSG00000243346,RN7SL601P
37967,ENSG00000243353,RPS29P19
37968,ENSG00000243355,RPS27P28
37969,ENSG00000243359,RN7SL815P
37970,ENSG00000243364,EFNA4
37971,ENSG00000243365,RN7SL278P
37972,ENSG00000243366,RN7SL60P
37974,ENSG00000243370,RN7SL775P
37975,ENSG00000243373,RN7SL173P
37976,ENSG00000243374,RN7SL72P
37978,ENSG00000243383,RN7SL89P
37983,ENSG00000243396,RPL32P7
37984,ENSG00000243398,RN7SL141P
37988,ENSG00000243406,MRPS31P5
37990,ENSG00000243414,TICAM2
37992,ENSG00000243417,RPS3AP18
37993,ENSG00000243420,RN7SL734P
37994,ENSG00000243422,RPL23AP49
37996,ENSG00000243424,RN7SL107P
37997,ENSG00000243426,RN7SL454P
37998,ENSG00000243429,OR7E29P
37999,ENSG00000243431,RPL5P30
38001,ENSG00000243437,RN7SL370P
38002,ENSG00000243438,LARP1BP2
38003,ENSG00000243439,RN7SL352P
38006,ENSG00000243445,RPS16P7
38007,ENSG00000243446,RN7SL284P
38008,ENSG00000243449,C4orf48
38010,ENSG00000243455,RPS18P13
38011,ENSG00000243466,IGKV1-5
38012,ENSG00000243468,INGX
38013,ENSG00000243469,RPL7P51
38014,ENSG00000243477,NAA80
38015,ENSG00000243478,AOX2P
38016,ENSG00000243479,MNX1-AS1
38017,ENSG00000243480,AMY2A
38021,ENSG00000243488,RN7SL337P
38022,ENSG00000243489,KRTAP10-11
38027,ENSG00000243499,RPS6P21
38029,ENSG00000243503,RPL26P25
38030,ENSG00000243504,RPS23P1
38031,ENSG00000243505,RN7SL240P
38033,ENSG00000243508,DNAJB6P7
38034,ENSG00000243509,TNFRSF6B
38035,ENSG00000243510,RN7SL111P
38037,ENSG00000243516,RPL12P40
38038,ENSG00000243517,RPL13AP22
38040,ENSG00000243519,IGLCOR22-2
38041,ENSG00000243521,RPL5P33
38043,ENSG00000243532,RN7SL19P
38044,ENSG00000243537,RPL32P20
38046,ENSG00000243539,RN7SL649P
38047,ENSG00000243541,RN7SL104P
38048,ENSG00000243543,WFDC6
38049,ENSG00000243544,RN7SL172P
38050,ENSG00000243546,RN7SL108P
38051,ENSG00000243547,HNRNPKP4
38052,ENSG00000243548,RN7SL101P
38053,ENSG00000243549,RN7SL705P
38055,ENSG00000243554,CCZ1P1
38056,ENSG00000243560,RN7SL364P
38057,ENSG00000243562,RN7SL838P
38058,ENSG00000243566,UPK3B
38060,ENSG00000243572,LINC02017
38062,ENSG00000243581,RPS29P25
38066,ENSG00000243591,RN7SL282P
38067,ENSG00000243592,RPL17P22
38068,ENSG00000243593,LINC02049
38069,ENSG00000243596,LOC100419967
38070,ENSG00000243601,RPL12P24
38071,ENSG00000243607,RPL35AP26
38076,ENSG00000243627,SMIM34
38077,ENSG00000243627,LOC107983987
38078,ENSG00000243629,LINC00880
38079,ENSG00000243633,RN7SL542P
38082,ENSG00000243641,OR13C7
38083,ENSG00000243642,RN7SL526P
38085,ENSG00000243646,IL10RB
38086,ENSG00000243648,RPS10P11
38087,ENSG00000243649,CFB
38088,ENSG00000243650,RN7SL834P
38090,ENSG00000243658,MTND5P16
38092,ENSG00000243660,ZNF487
38093,ENSG00000243661,WBP1LP1
38094,ENSG00000243663,RPS4XP14
38096,ENSG00000243667,DNAAF10
38097,ENSG00000243669,RPL34P23
38098,ENSG00000243671,RN7SL761P
38099,ENSG00000243672,RPS3AP40
38102,ENSG00000243678,NME2
38106,ENSG00000243687,RPL35AP10
38110,ENSG00000243697,RPL7AP63
38111,ENSG00000243700,RN7SL598P
38112,ENSG00000243701,DUBR
38113,ENSG00000243702,RN7SL638P
38114,ENSG00000243704,RN7SL105P
38116,ENSG00000243708,PLA2G4B
38117,ENSG00000243709,LEFTY1
38118,ENSG00000243710,CFAP57
38119,ENSG00000243711,RPL21P116
38120,ENSG00000243715,CACNA2D3-AS1
38121,ENSG00000243716,NPIPB5
38122,ENSG00000243720,RPL21P127
38124,ENSG00000243723,RN7SL393P
38125,ENSG00000243725,TTC4
38126,ENSG00000243729,OR5V1
38129,ENSG00000243738,RN7SL181P
38130,ENSG00000243742,RPLP0P2
38132,ENSG00000243746,EEF1A1P10
38133,ENSG00000243749,TMEM35B
38134,ENSG00000243753,HLA-L
38135,ENSG00000243758,RPL35AP15
38136,ENSG00000243759,ST13P15
38137,ENSG00000243761,RPL32P4
38140,ENSG00000243770,RN7SL65P
38141,ENSG00000243771,RPL21P130
38142,ENSG00000243772,KIR2DL3
38143,ENSG00000243775,OSTCP1
38144,ENSG00000243777,RPS6P17
38145,ENSG00000243779,RPL36AP49
38146,ENSG00000243780,RPL21P114
38148,ENSG00000243782,RN7SL78P
38149,ENSG00000243789,JMJD7
38151,ENSG00000243794,SNRPCP10
38152,ENSG00000243795,LINC02044
38155,ENSG00000243801,RN7SL461P
38157,ENSG00000243806,RPL7P18
38159,ENSG00000243811,APOBEC3D
38160,ENSG00000243813,LOC100419755
38161,ENSG00000243817,RN7SL189P
38162,ENSG00000243818,LOC100507389
38163,ENSG00000243819,RN7SL832P
38165,ENSG00000243824,RPL12P6
38167,ENSG00000243829,RPS9P4
38168,ENSG00000243830,RPL15P17
38170,ENSG00000243832,LINC02000
38171,ENSG00000243836,WDR86-AS1
38172,ENSG00000243838,PSMC1P7
38173,ENSG00000243844,RPL17P33
38174,ENSG00000243845,RN7SL30P
38175,ENSG00000243847,RN7SL610P
38176,ENSG00000243849,CFAP44-AS1
38178,ENSG00000243854,RN7SL67P
38179,ENSG00000243855,RPL12P5
38180,ENSG00000243856,RN7SL551P
38181,ENSG00000243859,RPL5P17
38184,ENSG00000243870,RN7SL236P
38185,ENSG00000243871,RN7SL487P
38186,ENSG00000243872,RN7SL464P
38187,ENSG00000243873,HMGB1P36
38189,ENSG00000243883,RN7SL419P
38191,ENSG00000243886,LOC100289118
38193,ENSG00000243889,TRBV8-1
38194,ENSG00000243894,RPS3AP16
38195,ENSG00000243896,OR2A7
38196,ENSG00000243900,RN7SL320P
38197,ENSG00000243902,ELFN2
38199,ENSG00000243904,RPSAP5
38200,ENSG00000243905,RN7SL679P
38201,ENSG00000243910,TUBA4B
38202,ENSG00000243911,RN7SL430P
38203,ENSG00000243914,RPL5P14
38205,ENSG00000243916,RPS2P42
38206,ENSG00000243918,EIF4BP8
38207,ENSG00000243920,RPS26P24
38210,ENSG00000243927,MRPS6
38211,ENSG00000243929,RPL37AP2
38214,ENSG00000243943,ZNF512
38217,ENSG00000243951,RN7SL308P
38219,ENSG00000243954,RN7SL743P
38220,ENSG00000243955,GSTA1
38221,ENSG00000243957,RN7SL647P
38222,ENSG00000243959,RN7SL684P
38225,ENSG00000243964,RPL23AP65
38227,ENSG00000243968,RN7SL402P
38229,ENSG00000243970,PPIEL
38231,ENSG00000243976,RN7SL523P
38232,ENSG00000243977,H3P13
38233,ENSG00000243978,RTL9
38234,ENSG00000243979,LOC100128548
38235,ENSG00000243980,RN7SL702P
38237,ENSG00000243986,ENO1P3
38238,ENSG00000243988,RPS24P17
38239,ENSG00000243989,ACY1
38240,ENSG00000243991,RN7SL447P
38242,ENSG00000243995,LOC105372630
38244,ENSG00000244002,RPSAP39
38245,ENSG00000244003,RN7SL143P
38246,ENSG00000244004,RPS3AP19
38247,ENSG00000244005,NFS1
38248,ENSG00000244006,RN7SL799P
38250,ENSG00000244018,RPL35P6
38251,ENSG00000244019,RPS2P24
38252,ENSG00000244020,MT1HL1
38253,ENSG00000244021,RPL21P53
38254,ENSG00000244024,LARP7P4
38255,ENSG00000244025,KRTAP19-3
38256,ENSG00000244026,FAM86DP
38258,ENSG00000244033,RN7SL228P
38259,ENSG00000244034,RN7SL424P
38261,ENSG00000244038,DDOST
38263,ENSG00000244040,IL12A-AS1
38264,ENSG00000244041,LINC01011
38265,ENSG00000244043,RPS27P27
38266,ENSG00000244044,RN7SL735P
38267,ENSG00000244045,TMEM199
38268,ENSG00000244048,RPS18P6
38269,ENSG00000244050,DEFB109F
38270,ENSG00000244052,RPL5P24
38271,ENSG00000244053,RPL13AP2
38273,ENSG00000244056,RN7SL417P
38274,ENSG00000244057,LCE3C
38280,ENSG00000244066,RN7SL148P
38281,ENSG00000244067,GSTA2
38282,ENSG00000244071,RPL9P33
38283,ENSG00000244073,RPS4XP6
38285,ENSG00000244080,RN7SL833P
38287,ENSG00000244083,RPL34P12
38290,ENSG00000244089,HMGB1P30
38291,ENSG00000244091,RN7SL483P
38292,ENSG00000244094,SPRR2F
38293,ENSG00000244097,RPS4XP17
38294,ENSG00000244099,RPS23P3
38295,ENSG00000244101,HMGN1P10
38296,ENSG00000244104,RN7SL659P
38297,ENSG00000244107,RN7SL250P
38298,ENSG00000244112,RN7SL508P
38299,ENSG00000244113,RPL9P20
38300,ENSG00000244115,DNAJC25-GNG10
38301,ENSG00000244116,IGKV2-28
38303,ENSG00000244122,UGT1A7
38306,ENSG00000244128,LINC01322
38307,ENSG00000244130,UBE2Q2P9
38308,ENSG00000244131,RPSAP51
38309,ENSG00000244134,RPS12P20
38310,ENSG00000244137,LOC107985359
38311,ENSG00000244139,RN7SL397P
38314,ENSG00000244146,RPL26P16
38321,ENSG00000244161,FLNB-AS1
38322,ENSG00000244165,P2RY11
38324,ENSG00000244169,RN7SL120P
38326,ENSG00000244176,RPS2P37
38328,ENSG00000244184,PELP1-DT
38329,ENSG00000244187,TMEM141
38330,ENSG00000244192,RPL11P2
38332,ENSG00000244194,RN7SL218P
38334,ENSG00000244197,RN7SL766P
38337,ENSG00000244203,FOXP1-AS1
38341,ENSG00000244215,LINC02016
38342,ENSG00000244217,RPS4XP10
38343,ENSG00000244218,RN7SL81P
38344,ENSG00000244219,TMEM225B
38345,ENSG00000244222,OR7E121P
38346,ENSG00000244226,ILF2P1
38347,ENSG00000244227,LRRC77P
38348,ENSG00000244229,RPL26P35
38350,ENSG00000244231,CSPG4P2Y
38351,ENSG00000244232,RN7SL698P
38352,ENSG00000244234,GMCL2
38353,ENSG00000244235,RPL17P30
38354,ENSG00000244236,RN7SL604P
38355,ENSG00000244237,RPL24P3
38357,ENSG00000244242,IFITM10
38358,ENSG00000244244,RPS3AP42
38361,ENSG00000244247,LINC01995
38362,ENSG00000244249,RPS2P19
38363,ENSG00000244251,RPL9P27
38364,ENSG00000244253,RPS29P24
38366,ENSG00000244256,RN7SL130P
38370,ENSG00000244264,RN7SL597P
38372,ENSG00000244266,RPL26P33
38373,ENSG00000244267,RPL34P22
38375,ENSG00000244270,RPL32P29
38377,ENSG00000244274,DBNDD2
38379,ENSG00000244280,ECEL1P2
38383,ENSG00000244289,RPS3AP35
38385,ENSG00000244294,RN7SL740P
38387,ENSG00000244296,RN7SL168P
38388,ENSG00000244297,RN7SL465P
38391,ENSG00000244302,PEX5L-AS2
38392,ENSG00000244306,DUXAP10
38393,ENSG00000244307,RN7SL395P
38394,ENSG00000244308,RN7SL762P
38397,ENSG00000244314,RN7SL36P
38398,ENSG00000244318,RN7SL252P
38400,ENSG00000244326,RN7SL814P
38402,ENSG00000244328,RN7SL845P
38403,ENSG00000244329,UBA52P9
38406,ENSG00000244335,RN7SL687P
38408,ENSG00000244342,LINC00698
38412,ENSG00000244355,LY6G6D
38413,ENSG00000244355,LY6G6F-LY6G6D
38414,ENSG00000244356,RN7SL398P
38415,ENSG00000244357,RN7SL145P
38418,ENSG00000244362,KRTAP19-7
38419,ENSG00000244363,RPL7P23
38421,ENSG00000244372,RN7SL423P
38422,ENSG00000244376,RN7SL636P
38427,ENSG00000244383,FAM3D-AS1
38428,ENSG00000244384,RN7SL359P
38429,ENSG00000244389,RN7SL242P
38430,ENSG00000244390,RPS6P22
38431,ENSG00000244391,RN7SL330P
38432,ENSG00000244392,RN7SL869P
38433,ENSG00000244395,RBMY1D
38434,ENSG00000244398,RPL36AP37
38435,ENSG00000244399,RN7SL251P
38436,ENSG00000244400,RPS4XP12
38437,ENSG00000244402,RN7SL314P
38438,ENSG00000244404,RN7SL216P
38439,ENSG00000244405,ETV5
38440,ENSG00000244411,KRTAP5-7
38441,ENSG00000244413,RPL23AP56
38442,ENSG00000244414,CFHR1
38444,ENSG00000244425,RN7SL268P
38445,ENSG00000244427,RPS3AP31
38447,ENSG00000244432,RPL39P28
38448,ENSG00000244436,RPLP2P4
38449,ENSG00000244437,IGKV3-15
38450,ENSG00000244441,RPL34P9
38451,ENSG00000244451,RPL34P21
38452,ENSG00000244456,SPECC1P2
38453,ENSG00000244457,ENO1P1
38456,ENSG00000244462,RBM12
38459,ENSG00000244470,RPL6P14
38461,ENSG00000244474,UGT1A4
38462,ENSG00000244476,ERVFRD-1
38465,ENSG00000244482,LILRA6
38466,ENSG00000244485,RPL18P13
38467,ENSG00000244486,SCARF2
38471,ENSG00000244501,RN7SL623P
38472,ENSG00000244502,HDAC11-AS1
38473,ENSG00000244503,EEF1A1P45
38474,ENSG00000244509,APOBEC3C
38476,ENSG00000244512,RN7SL28P
38478,ENSG00000244514,RN7SL125P
38479,ENSG00000244515,KRT18P34
38480,ENSG00000244521,RN7SL700P
38481,ENSG00000244527,RPL21P128
38483,ENSG00000244532,RN7SL380P
38484,ENSG00000244534,RN7SL211P
38485,ENSG00000244535,LOC124902803
38486,ENSG00000244537,KRTAP4-2
38488,ENSG00000244540,RPL35AP29
38489,ENSG00000244541,LINC01213
38490,ENSG00000244544,RN7SL446P
38493,ENSG00000244551,RPL34P29
38497,ENSG00000244560,LOC155060
38499,ENSG00000244563,RPS26P19
38500,ENSG00000244564,PRICKLE2-DT
38501,ENSG00000244565,POLR2DP2
38503,ENSG00000244568,RN7SL654P
38506,ENSG00000244575,IGKV1-27
38507,ENSG00000244578,LINC01391
38508,ENSG00000244582,RPL21P120
38511,ENSG00000244588,RAD21L1
38512,ENSG00000244593,RPL10AP11
38514,ENSG00000244607,CCDC13
38515,ENSG00000244610,RN7SL756P
38516,ENSG00000244615,PSPC1P2
38517,ENSG00000244617,ASPRV1
38518,ENSG00000244618,RN7SL334P
38521,ENSG00000244621,RPS17P11
38522,ENSG00000244623,OR2AE1
38523,ENSG00000244624,KRTAP20-1
38526,ENSG00000244630,RPS26P27
38527,ENSG00000244632,RN7SL863P
38528,ENSG00000244640,RPLP0P8
38531,ENSG00000244646,XKRY2
38537,ENSG00000244661,TRBV12-1
38538,ENSG00000244662,RPL21P102
38540,ENSG00000244669,RPS6P5
38541,ENSG00000244671,RN7SL280P
38542,ENSG00000244674,RPS3AP15
38545,ENSG00000244677,RN7SL706P
38546,ENSG00000244681,MTHFD2P1
38548,ENSG00000244687,UBE2V1
38549,ENSG00000244691,RPL10AP1
38550,ENSG00000244692,RN7SL724P
38552,ENSG00000244694,PTCHD4
38555,ENSG00000244703,CD46P1
38556,ENSG00000244705,RPLP0P10
38558,ENSG00000244708,RPL23P10
38559,ENSG00000244710,RN7SL47P
38561,ENSG00000244716,RPL17P7
38564,ENSG00000244722,RPSAP29
38567,ENSG00000244731,C4A
38568,ENSG00000244731,LOC110384692
38569,ENSG00000244732,RN7SL870P
38571,ENSG00000244734,HBB
38573,ENSG00000244740,RPL31P23
38575,ENSG00000244748,RN7SL153P
38576,ENSG00000244752,CRYBB2
38578,ENSG00000244754,N4BP2L2
38579,ENSG00000244756,RPL37P5
38581,ENSG00000244791,LOC101927657
38583,ENSG00000244921,MTCYBP18
38584,ENSG00000244926,ALKBH3-AS1
38586,ENSG00000244945,RUFY1-AS1
38589,ENSG00000244968,LIFR-AS1
38590,ENSG00000244998,LOC105375790
38591,ENSG00000245008,LOC101929538
38592,ENSG00000245017,LINC02453
38595,ENSG00000245060,LINC00847
38596,ENSG00000245067,IGFBP7-AS1
38597,ENSG00000245080,MIR3150BHG
38598,ENSG00000245105,A2M-AS1
38599,ENSG00000245112,SMARCA5-AS1
38601,ENSG00000245148,ARAP1-AS2
38602,ENSG00000245149,RNF139-DT
38604,ENSG00000245164,LINC00861
38605,ENSG00000245205,EEF1A1P4
38606,ENSG00000245213,GALNT7-DT
38609,ENSG00000245275,SAP30L-AS1
38610,ENSG00000245281,ASAH1-AS1
38611,ENSG00000245293,CYP2U1-AS1
38612,ENSG00000245293,LOC107986298
38613,ENSG00000245311,BMAL2-AS1
38614,ENSG00000245317,MRNIP-DT
38617,ENSG00000245384,CXXC4-AS1
38619,ENSG00000245466,TTC9-DT
38621,ENSG00000245479,LINC01585
38623,ENSG00000245498,MSANTD2-AS1
38624,ENSG00000245522,LINC02709
38625,ENSG00000245526,LINC00461
38626,ENSG00000245532,NEAT1
38627,ENSG00000245534,RORA-AS1
38628,ENSG00000245552,LOC100129203
38629,ENSG00000245552,LNCRNA-IUR
38630,ENSG00000245556,SCAMP1-AS1
38631,ENSG00000245571,FAM111A-DT
38632,ENSG00000245573,BDNF-AS
38633,ENSG00000245598,DACT3-AS1
38634,ENSG00000245614,DDX11-AS1
38635,ENSG00000245648,KLRK1-AS1
38636,ENSG00000245651,LOC283387
38639,ENSG00000245680,ZNF585B
38640,ENSG00000245685,FRG1-DT
38642,ENSG00000245694,CRNDE
38643,ENSG00000245694,LOC101927480
38644,ENSG00000245711,NADK2-AS1
38645,ENSG00000245719,LOC101929076
38646,ENSG00000245729,LINC02226
38647,ENSG00000245748,LOC100129931
38648,ENSG00000245750,DRAIC
38649,ENSG00000245750,LINC00593
38650,ENSG00000245750,PCAT29
38652,ENSG00000245812,LINC02202
38653,ENSG00000245832,MIR4300HG
38654,ENSG00000245848,CEBPA
38655,ENSG00000245849,RAD51-AS1
38656,ENSG00000245857,GS1-24F4.2
38657,ENSG00000245864,MEF2C-AS2
38659,ENSG00000245870,LINC00682
38660,ENSG00000245888,NSMCE1-DT
38663,ENSG00000245928,SDAD1-AS1
38664,ENSG00000245937,SLC12A2-DT
38665,ENSG00000245954,LINC02273
38668,ENSG00000245975,MINDY2-DT
38670,ENSG00000246022,ALDH1L1-AS2
38672,ENSG00000246082,NUDT16L2P
38673,ENSG00000246084,LINC02325
38674,ENSG00000246089,MCPH1-DT
38675,ENSG00000246090,LOC100507053
38679,ENSG00000246130,LOC286059
38680,ENSG00000246145,RRS1-DT
38681,ENSG00000246174,KCTD21-AS1
38683,ENSG00000246211,P4HA3-AS1
38684,ENSG00000246214,RETREG1-AS1
38685,ENSG00000246223,LINC01550
38687,ENSG00000246228,CASC8
38690,ENSG00000246273,SBF2-AS1
38692,ENSG00000246308,LOC101928053
38695,ENSG00000246331,LOC645485
38697,ENSG00000246339,EXTL3-AS1
38699,ENSG00000246363,LINC02458
38700,ENSG00000246366,LACTB2-AS1
38701,ENSG00000246375,PPM1K-DT
38702,ENSG00000246379,GNAO1-DT
38703,ENSG00000246394,ZNF84-DT
38704,ENSG00000246422,DIAPH1-AS1
38705,ENSG00000246430,LINC00968
38708,ENSG00000246465,LOC124903670
38709,ENSG00000246477,LOC101929290
